
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
252,Mitch Richmond*,SG,23,GSW,79,2717,17.2,.541,.065,.365,5.8,11.4,8.6,17.6,1.4,0.3,14.3,26.2,,3.6,1.9,5.6,.098,,1.3,-1.5,-0.2,1.3
253,Ramon Rivas,C,22,BOS,28,91,9.3,.476,.032,.806,11.5,18.7,15.1,4.3,2.2,0.6,17.6,23.3,,-0.1,0.1,0.0,.019,,-4.6,-2.5,-7.1,-0.1
254,David Rivers,PG,24,LAL,47,440,9.8,.477,.049,.344,3.5,7.1,5.4,30.4,2.5,1.2,30.3,18.9,,-0.5,0.5,0.0,.002,,-4.4,-1.0,-5.4,-0.4
255,Doc Rivers,PG,27,ATL,76,2462,18.4,.548,.152,.352,3.9,8.9,6.3,30.0,3.6,1.0,14.4,18.2,,5.4,3.2,8.5,.167,,3.5,1.4,4.9,4.3
256,Fred Roberts,PF,28,MIL,71,1251,10.6,.555,.044,.404,6.2,13.2,9.7,7.2,1.4,1.1,17.6,15.1,,0.7,1.3,2.0,.077,,-2.1,0.4,-1.7,0.1
257,Alvin Robertson,SG,26,SAS,65,2287,17.2,.523,.047,.263,7.2,11.4,9.2,25.5,4.0,0.9,17.7,22.2,,1.3,3.1,4.4,.093,,1.7,2.1,3.8,3.3
258,Cliff Robinson,SF,28,PHI,14,416,14.1,.514,.005,.235,5.1,15.2,10.1,11.5,2.0,0.3,14.1,24.0,,0.0,0.3,0.3,.033,,-1.3,-1.0,-2.3,0.0
259,Dennis Rodman*,PF,27,DET,82,2208,16.3,.613,.049,.292,17.6,21.7,19.8,6.3,1.3,2.1,17.4,14.1,,4.1,3.9,8.1,.175,,2.1,2.6,4.7,3.8
260,Tree Rollins,C,33,CLE,60,583,8.8,.465,.007,.138,7.8,18.6,13.4,4.2,0.9,3.8,13.1,12.3,,-0.1,1.0,1.0,.080,,-4.7,1.8,-3.0,-0.1
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
261,Rob Rose,SG,24,LAC,2,3,5.0,.000,.000,.000,35.7,35.5,35.6,0.0,0.0,0.0,0.0,13.1,,0.0,0.0,0.0,-0.121,,-11.4,-9.3,-20.8,0.0
262,Scott Roth,SF,25,TOT,63,536,7.7,.441,.096,.521,3.9,9.3,6.6,13.5,2.1,0.6,16.3,18.0,,-0.4,0.5,0.1,.005,,-4.7,-1.1,-5.7,-0.5
263,Jim Rowinski,PF-C,28,TOT,9,15,17.9,.527,.000,1.500,7.4,29.4,18.7,0.0,0.0,0.0,0.0,18.7,,0.0,0.0,0.1,.205,,-4.6,-7.4,-12.0,0.0
264,Brian Rowsom,PF,23,CHH,34,517,15.7,.572,.006,.500,11.4,18.3,14.7,6.5,0.9,1.4,8.3,17.1,,1.2,0.3,1.5,.135,,0.1,-0.9,-0.8,0.2
265,John Salley,PF,24,DET,67,1458,12.4,.558,.006,.586,10.9,14.9,13.0,6.9,1.4,3.0,19.3,15.2,,1.1,2.3,3.5,.115,,-0.9,2.9,2.0,1.5
266,Ralph Sampson*,C,28,GSW,61,1086,11.4,.483,.022,.260,9.7,18.5,14.1,9.0,1.3,3.3,18.1,17.3,,-0.3,1.4,1.1,.048,,-3.4,1.1,-2.4,-0.1
267,Mike Sanders,SF,28,CLE,82,2102,10.5,.482,.014,.184,5.6,10.6,8.2,8.8,2.1,0.9,11.6,18.1,,0.0,3.1,3.1,.071,,-2.5,1.0,-1.5,0.3
268,Danny Schayes,C,29,DEN,76,1918,15.4,.618,.015,.662,7.2,20.3,13.4,6.9,1.0,2.4,17.0,18.8,,3.2,2.4,5.6,.141,,-0.9,0.3,-0.6,0.7
269,Russ Schoene,PF,28,SEA,69,774,12.1,.479,.315,.163,8.1,16.0,11.9,6.4,2.3,1.9,11.4,21.7,,0.4,0.9,1.3,.078,,-1.1,-1.1,-2.3,-0.1
270,Detlef Schrempf,PF,26,TOT,69,1850,15.3,.566,.061,.606,7.8,15.5,11.8,14.0,1.4,0.6,15.4,19.9,,2.9,1.5,4.4,.113,,0.6,-0.1,0.6,1.2
271,Byron Scott,SG,27,LAL,74,2605,16.6,.558,.161,.189,3.3,9.2,6.5,13.1,2.1,0.6,10.8,23.1,,4.1,2.6,6.8,.125,,1.8,-0.5,1.3,2.2
272,Rony Seikaly,C,23,MIA,78,1962,10.8,.471,.005,.476,11.2,20.5,15.7,4.4,1.1,3.0,18.2,22.8,,-2.7,2.2,-0.5,-0.012,,-5.2,-0.6,-5.7,-1.8
273,Brad Sellers,PF,26,CHI,80,1732,10.6,.529,.013,.212,5.9,9.2,7.6,7.7,1.0,2.4,12.2,14.7,,1.3,1.4,2.6,.073,,-2.3,0.2,-2.1,0.0
274,Charles Shackleford,C,22,NJN,60,484,13.9,.501,.006,.250,11.1,24.4,17.6,6.5,1.5,2.2,12.6,18.1,,0.2,0.6,0.8,.076,,-3.0,0.1,-3.0,-0.1
275,John Shasky,C,24,MIA,65,944,12.7,.555,.008,.673,11.0,16.8,13.8,3.4,0.7,0.8,12.5,15.8,,1.2,0.7,1.9,.097,,-2.4,-2.1,-4.5,-0.6
276,Brian Shaw,SG,22,BOS,82,2301,12.2,.472,.019,.192,6.0,12.7,9.4,27.0,1.7,0.7,20.2,16.8,,0.5,1.7,2.2,.046,,-0.8,0.4,-0.4,0.9
277,Purvis Short,SF,31,HOU,65,1157,11.4,.464,.069,.185,6.1,10.6,8.4,13.4,1.8,0.7,11.9,20.5,,0.0,1.4,1.4,.058,,-2.1,-0.3,-2.5,-0.1
278,Jerry Sichting,PG,32,POR,25,390,8.8,.474,.115,.077,2.4,5.8,4.0,18.6,1.8,0.0,18.9,13.1,,0.0,0.2,0.2,.030,,-3.3,-1.7,-5.0,-0.3
279,Jack Sikma,C,33,MIL,80,2587,15.8,.554,.259,.352,6.2,21.9,13.9,15.5,1.6,1.5,13.1,17.8,,4.5,3.7,8.1,.151,,1.7,2.0,3.6,3.7
280,Scott Skiles,PG,24,IND,80,1571,12.5,.540,.170,.326,1.6,8.5,5.3,34.2,2.0,0.1,25.9,18.2,,0.5,0.8,1.3,.040,,-1.5,-2.2,-3.7,-0.7
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
281,Keith Smart,PG,24,SAS,2,12,0.0,.347,.500,1.000,0.0,9.6,4.6,19.0,0.0,0.0,41.0,15.8,,0.0,0.0,0.0,-0.175,,-10.7,-3.8,-14.5,0.0
282,Charles Smith,PF,23,LAC,71,2161,15.6,.550,.003,.448,8.6,14.4,11.5,6.9,1.4,2.3,12.2,21.8,,2.4,1.6,4.0,.089,,-0.5,-0.7,-1.2,0.4
283,Derek Smith,SG,27,TOT,65,1295,11.7,.491,.063,.379,5.1,9.1,7.1,14.1,1.6,1.0,13.2,21.2,,0.2,0.7,0.9,.033,,-1.6,-1.2,-2.8,-0.3
284,Kenny Smith,PG,23,SAC,81,3145,14.3,.523,.108,.302,1.6,6.1,3.9,29.2,1.5,0.1,15.7,20.7,,2.8,1.3,4.1,.062,,0.3,-2.0,-1.7,0.2
285,Larry Smith,PF,31,GSW,80,1897,11.9,.540,.000,.146,14.4,19.9,17.2,7.6,1.4,1.6,20.7,10.6,,1.4,2.3,3.7,.094,,-1.0,1.6,0.6,1.2
286,Otis Smith,SG,25,GSW,80,1597,14.8,.495,.052,.305,8.1,12.6,10.3,11.8,2.5,1.4,13.7,22.3,,0.7,1.8,2.5,.074,,-1.3,-0.1,-1.4,0.2
287,Rik Smits,C,22,IND,82,2041,15.6,.557,.001,.342,10.7,16.2,13.6,5.2,0.9,4.3,13.2,20.3,,2.4,1.9,4.3,.101,,-0.8,0.4,-0.4,0.8
288,Mike Smrek,PF,26,SAS,43,623,9.0,.518,.000,.497,7.1,16.1,11.4,2.5,1.0,5.6,20.5,14.6,,-0.3,0.7,0.4,.031,,-5.7,1.1,-4.6,-0.4
289,Rory Sparrow,PG,30,MIA,80,2613,11.7,.486,.075,.109,2.3,7.2,4.6,25.6,1.9,0.4,16.5,19.2,,0.0,1.6,1.6,.029,,-1.6,-1.3,-2.9,-0.6
290,John Starks,SG,23,GSW,36,316,10.3,.494,.208,.416,4.8,8.2,6.5,11.0,3.3,0.5,20.9,22.4,,-0.4,0.3,0.0,-0.002,,-3.5,-1.0,-4.5,-0.2
291,Everette Stephens,PG,22,IND,35,209,6.4,.398,.139,.306,6.2,6.0,6.1,23.8,2.1,1.1,26.2,22.2,,-0.6,0.1,-0.4,-0.103,,-5.8,-1.5,-7.3,-0.3
292,Brook Steppe,PG,29,POR,27,244,12.0,.546,.115,.474,5.6,8.7,7.1,8.2,2.1,0.2,12.1,16.9,,0.4,0.2,0.6,.113,,-1.2,-1.5,-2.7,0.0
293,John Stockton*,PG,26,UTA,82,3171,22.9,.624,.072,.490,3.1,5.4,4.3,54.3,4.1,0.3,21.5,19.1,,9.8,5.8,15.6,.236,,5.0,-0.2,4.8,5.5
294,Rod Strickland,PG,22,NYK,81,1358,18.0,.539,.104,.407,4.1,9.1,6.5,31.8,3.3,0.1,18.1,23.3,,2.2,1.5,3.7,.131,,1.2,-0.7,0.5,0.9
295,John Stroeder,PF,30,TOT,5,22,13.2,.400,.000,.000,22.8,40.7,31.8,16.3,0.0,5.0,37.5,13.8,,0.0,0.0,0.0,.037,,-5.4,3.4,-2.0,0.0
296,Barry Sumpter,PF,23,LAC,1,1,-30.2,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.4,,0.0,0.0,0.0,-0.894,,-31.1,-12.4,-43.5,0.0
297,Jon Sundvold,SG,27,MIA,68,1338,12.6,.506,.136,.084,1.5,6.0,3.7,17.6,1.0,0.0,11.1,23.9,,0.6,0.4,1.0,.037,,-1.2,-3.9,-5.1,-1.1
298,Roy Tarpley,PF,24,DAL,19,591,22.2,.577,.004,.397,14.5,26.0,20.3,4.8,2.4,3.0,13.7,24.1,,1.0,1.1,2.0,.166,,0.4,0.5,0.9,0.4
299,Anthony Taylor,PG,23,MIA,21,368,11.1,.436,.013,.212,3.2,7.3,5.2,18.0,2.9,0.8,10.8,20.4,,-0.1,0.3,0.2,.029,,-3.1,-0.7,-3.8,-0.2
300,Terry Teagle,SF,28,GSW,66,1569,16.7,.523,.014,.262,7.0,9.7,8.4,9.0,2.3,0.6,10.8,25.9,,1.7,1.4,3.1,.095,,-0.3,-1.9,-2.2,-0.1
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
301,Reggie Theus,SG,31,ATL,82,2517,16.1,.534,.054,.314,3.7,6.9,5.2,23.2,2.1,0.4,13.8,22.8,,3.9,2.0,5.9,.113,,1.7,-0.9,0.8,1.8
302,Isiah Thomas*,PG,27,DET,80,2924,17.1,.528,.099,.286,2.0,8.3,5.3,34.3,2.3,0.4,17.7,24.6,,3.1,3.9,7.0,.115,,1.7,0.5,2.2,3.1
303,Bernard Thompson,PF,26,HOU,23,222,5.5,.440,.034,.441,4.4,9.2,6.8,7.6,2.8,0.3,21.2,16.2,,-0.3,0.3,0.0,.000,,-5.5,0.6,-4.9,-0.2
304,Billy Thompson,SF,25,MIA,79,2273,13.4,.524,.006,.313,11.5,17.0,14.1,11.8,1.2,2.8,18.8,17.9,,0.6,2.3,2.8,.060,,-1.3,1.6,0.3,1.3
305,LaSalle Thompson,C,27,TOT,76,2329,15.6,.544,.001,.331,10.7,22.7,16.8,5.2,1.6,2.3,15.5,20.4,,1.5,2.9,4.4,.090,,-1.7,0.5,-1.2,0.4
306,Mychal Thompson,C,34,LAL,80,1994,13.3,.593,.002,.441,9.4,16.2,13.1,3.2,1.4,1.7,13.5,14.9,,2.8,2.4,5.2,.126,,-0.5,0.1,-0.3,0.8
307,Bob Thornton,PF,26,PHI,54,449,6.4,.462,.027,.541,8.9,14.1,11.5,4.3,0.9,0.9,14.3,14.8,,-0.1,0.2,0.1,.010,,-3.6,-1.7,-5.3,-0.4
308,Otis Thorpe,PF,26,HOU,82,3135,15.4,.591,.002,.468,9.5,17.6,13.6,9.3,1.2,0.7,16.3,17.7,,4.6,4.1,8.7,.133,,1.0,1.2,2.2,3.3
309,Sedale Threatt,PG,27,SEA,63,1220,16.3,.533,.063,.162,2.8,8.1,5.4,27.5,3.3,0.2,13.1,19.2,,2.3,1.2,3.4,.135,,1.4,-0.8,0.6,0.8
310,Wayman Tisdale,PF,24,TOT,79,2434,17.5,.568,.004,.396,8.6,18.6,13.7,8.3,1.1,1.2,12.4,23.7,,3.9,2.0,5.9,.117,,0.3,-0.9,-0.6,0.8
311,Ray Tolbert,PF,30,ATL,50,341,8.3,.467,.000,.394,9.7,18.5,14.1,6.3,1.9,2.3,24.1,17.3,,-0.4,0.5,0.0,.005,,-4.9,0.9,-4.0,-0.2
312,Tom Tolbert,SF,23,CHH,14,117,10.0,.473,.081,.324,6.3,14.0,9.9,8.3,0.8,2.0,4.5,15.5,,0.1,0.1,0.1,.051,,-2.6,-0.8,-3.4,0.0
313,Sedric Toney,PG,26,IND,2,9,-14.9,.184,.600,.200,13.1,11.7,12.3,0.0,0.0,0.0,26.9,34.6,,-0.1,0.0,-0.1,-0.586,,-18.6,-10.2,-28.8,-0.1
314,Kelly Tripucka,SF,29,CHH,71,2302,17.7,.558,.069,.418,3.6,9.5,6.4,15.7,1.8,0.4,14.1,29.8,,2.4,0.9,3.3,.069,,1.7,-1.7,0.1,1.2
315,Trent Tucker,SG,29,NYK,81,1824,12.1,.569,.511,.095,3.3,7.6,5.4,9.2,2.2,0.2,8.9,14.1,,3.2,1.5,4.6,.122,,1.7,-0.6,1.1,1.4
316,Andre Turner,PG,24,MIL,4,13,3.6,.500,.000,.000,0.0,27.1,13.3,0.0,7.5,0.0,40.0,31.9,,-0.1,0.0,-0.1,-0.257,,-16.2,0.0,-16.2,0.0
317,Elston Turner,SF,29,DEN,78,1746,7.8,.446,.020,.159,6.1,11.1,8.5,9.5,2.3,0.3,13.7,9.6,,0.2,1.9,2.1,.056,,-2.6,1.6,-1.0,0.4
318,Terry Tyler,SF,32,DAL,70,1057,12.3,.498,.025,.172,7.8,13.9,10.9,5.7,1.1,2.2,11.6,17.9,,0.2,1.0,1.2,.055,,-2.9,-0.5,-3.4,-0.4
319,Kelvin Upshaw,SG,26,TOT,32,617,10.3,.490,.071,.123,1.8,7.2,4.5,26.5,2.1,0.3,19.8,18.6,,-0.1,0.4,0.3,.021,,-2.3,-2.0,-4.4,-0.4
320,Darnell Valentine,SG,29,CLE,77,1086,11.5,.497,.044,.351,2.4,8.0,5.3,21.3,2.6,0.4,18.4,17.7,,0.1,1.5,1.7,.074,,-2.9,0.0,-2.8,-0.2
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
321,Kiki Vandeweghe,PF,30,TOT,45,934,13.7,.536,.113,.209,3.0,5.4,4.2,10.3,0.9,0.7,8.1,20.9,,1.6,0.4,2.0,.105,,-0.4,-3.0,-3.4,-0.3
322,Jay Vincent,SF,29,TOT,29,646,7.0,.439,.012,.233,6.2,12.7,9.3,5.7,0.4,0.4,12.9,19.5,,-0.6,0.3,-0.3,-0.024,,-5.3,-2.7,-8.1,-1.0
323,Sam Vincent,PG,25,CHI,70,1703,13.6,.527,.030,.228,2.4,10.3,6.4,27.7,1.5,0.4,18.6,19.3,,1.0,1.3,2.3,.065,,-1.6,-1.4,-3.0,-0.4
324,Darrell Walker,PG,27,WSB,79,2565,13.4,.469,.013,.270,5.5,16.5,10.8,25.0,2.9,0.5,19.5,14.8,,0.5,3.3,3.7,.070,,-0.9,2.7,1.9,2.5
325,Kenny Walker,SF,24,NYK,79,1163,11.8,.533,.056,.239,9.4,12.6,11.0,3.9,1.6,2.2,10.1,14.6,,1.5,1.2,2.7,.112,,-1.3,0.0,-1.3,0.2
326,Pearl Washington,PG,25,MIA,54,1065,13.0,.475,.036,.269,5.0,8.1,6.5,32.3,3.3,0.2,22.0,21.2,,-0.6,1.0,0.5,.021,,-1.9,-0.4,-2.4,-0.1
327,Spud Webb,PG,25,ATL,81,1219,13.0,.504,.076,.207,1.8,9.3,5.5,31.0,2.8,0.3,20.8,13.3,,0.9,1.3,2.2,.088,,-1.2,-0.6,-1.7,0.1
328,Chris Welp,C,25,PHI,72,843,8.7,.484,.005,.329,7.8,17.9,12.8,4.5,1.3,2.8,14.2,14.6,,0.0,0.7,0.7,.042,,-3.5,0.2,-3.3,-0.3
329,Bill Wennington,C,25,DAL,65,1074,8.8,.482,.033,.298,8.5,20.7,14.7,6.0,0.7,1.9,14.8,14.7,,0.0,1.2,1.3,.056,,-3.8,0.1,-3.7,-0.5
330,Mark West,C,28,PHO,82,2019,12.9,.644,.000,.543,9.2,19.4,14.5,2.3,0.8,5.1,18.3,11.1,,2.2,3.3,5.5,.131,,-1.0,3.0,2.1,2.1
331,Ennis Whatley,PG,26,LAC,8,90,12.1,.449,.000,.333,2.4,16.6,9.5,32.4,3.6,0.6,22.5,21.4,,-0.1,0.1,0.0,.005,,-4.2,0.3,-3.9,0.0
332,Clinton Wheeler,PG,29,TOT,28,354,12.8,.548,.011,.230,5.1,4.5,4.8,20.4,3.6,0.0,20.0,13.4,,0.3,0.3,0.6,.087,,-1.3,-0.2,-1.5,0.0
333,Eric White,SF,23,TOT,38,436,10.3,.570,.000,.350,8.4,8.8,8.6,5.2,1.1,0.1,15.8,14.9,,0.3,0.1,0.5,.050,,-2.4,-2.4,-4.7,-0.3
334,Jerome Whitehead,C,32,TOT,57,622,6.9,.432,.000,.258,8.3,15.6,11.8,4.0,1.7,0.4,10.6,14.2,,-0.2,0.6,0.4,.032,,-4.9,-1.3,-6.2,-0.7
335,Morlon Wiley,PG,22,DAL,51,408,10.3,.459,.211,.140,3.6,9.1,6.4,26.3,3.1,0.9,21.9,16.4,,-0.2,0.5,0.2,.028,,-2.8,0.0,-2.8,-0.1
336,Dominique Wilkins*,SF,29,ATL,80,2997,21.8,.528,.060,.298,9.2,11.0,10.0,11.9,1.9,1.0,8.4,29.4,,7.5,2.9,10.4,.166,,3.6,-0.9,2.6,3.5
337,Eddie Lee Wilkins,C,26,NYK,71,584,10.2,.492,.004,.453,13.4,14.8,14.1,1.6,0.8,1.6,16.0,23.2,,-0.2,0.5,0.3,.023,,-4.8,-3.9,-8.7,-1.0
338,Gerald Wilkins,SG,25,NYK,81,2414,13.8,.512,.168,.240,4.3,7.0,5.6,15.3,2.2,0.5,13.0,20.9,,2.4,1.9,4.3,.086,,0.1,-0.7,-0.5,0.9
339,Buck Williams,PF,28,NJN,74,2446,14.6,.569,.004,.456,11.0,21.0,15.8,4.6,1.2,0.9,14.4,16.5,,3.0,2.1,5.2,.101,,-0.5,0.2,-0.4,1.0
340,Herb Williams,C,30,TOT,76,2470,10.6,.471,.007,.263,6.3,19.7,13.3,7.1,0.9,3.2,15.3,16.6,,-1.2,2.6,1.4,.027,,-3.7,1.7,-2.0,0.0
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
341,Hot Rod Williams,PF,26,CLE,82,2125,17.6,.566,.006,.449,9.7,15.3,12.7,7.2,1.8,3.6,10.8,18.8,,3.8,3.8,7.7,.173,,0.2,2.2,2.4,2.4
342,John Williams,SF,22,WSB,82,2413,18.8,.525,.076,.309,6.9,19.6,13.0,20.9,2.8,1.7,12.8,20.4,,3.3,3.5,6.9,.136,,1.8,2.8,4.6,4.0
343,Kevin Williams,SG,27,TOT,50,547,9.0,.462,.030,.295,5.5,8.7,7.0,13.6,2.6,1.2,18.7,20.7,,-0.6,0.5,-0.1,-0.009,,-4.2,-0.2,-4.4,-0.3
344,Micheal Williams,PG,22,DET,49,358,7.7,.424,.070,.364,3.0,5.4,4.3,27.0,1.8,0.5,21.9,22.9,,-0.6,0.4,-0.2,-0.029,,-4.9,-1.5,-6.4,-0.4
345,Reggie Williams,SF,24,LAC,63,1303,12.1,.496,.175,.205,5.8,8.9,7.3,11.5,2.9,1.2,15.0,23.0,,-0.6,1.0,0.4,.014,,-1.6,-0.8,-2.4,-0.1
346,David Wingate,SG,25,PHI,33,372,11.5,.527,.052,.296,3.6,7.6,5.6,26.5,1.2,0.3,21.2,18.4,,0.2,0.1,0.2,.032,,-1.6,-2.8,-4.4,-0.2
347,Randy Wittman,SF,29,TOT,64,1120,8.7,.479,.021,.143,2.7,5.1,3.9,13.5,1.0,0.1,9.5,12.4,,0.6,0.2,0.7,.031,,-2.7,-1.7,-4.4,-0.7
348,Joe Wolf,C,24,LAC,66,1450,7.0,.449,.035,.159,6.1,13.8,10.0,10.1,1.0,0.6,17.9,14.3,,-1.1,0.7,-0.5,-0.016,,-4.4,-0.5,-4.9,-1.1
349,David Wood,PF,24,CHI,2,2,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,-0.002,,-6.5,-0.1,-6.6,0.0
350,Mike Woodson,SG,30,HOU,81,2259,12.0,.503,.095,.253,2.5,6.8,4.6,13.5,1.9,0.5,11.6,20.9,,1.1,2.3,3.5,.074,,-1.2,-0.8,-2.0,0.0
351,Orlando Woolridge,SF,29,LAL,74,1491,14.0,.554,.002,.694,6.5,13.2,10.1,5.2,1.0,2.5,13.8,20.7,,1.7,1.6,3.3,.105,,-2.0,-0.8,-2.8,-0.3
352,James Worthy*,SF,27,LAL,81,2960,19.0,.582,.018,.250,6.8,11.3,9.2,14.6,1.7,1.1,11.3,22.4,,6.6,3.1,9.7,.158,,2.8,0.3,3.1,3.8
353,Danny Young,PG,26,POR,48,952,11.8,.534,.200,.256,1.9,6.7,4.2,15.9,2.7,0.2,13.9,13.1,,1.0,0.8,1.8,.091,,-1.0,-0.4,-1.5,0.1
